Job ID Naukri,Job Title,Company Name,Required Skills,Website Link,Posted on,Job Description,Experience Required,Salary,Job Location,Employment Type
090124910794,APIC / Datapower Specialist,IBM,"Unix,Automation,Stored procedures,Middleware,Python,FTP,IBM MQ,API design",www.naukri.com/job-listings-apic-datapower-specialist-ibm-india-pvt-limited-kochi-cochin-bangalore-bengaluru-1-to-5-years-090124910794,09/01/2024,"Your Role and Responsibilities As an Software Engineer, you would be responsible for deploying IBM Middleware suite of products with flair knowledge on Scripting. Be a trusted Advisor of the Customer on Integration space. Work for smooth delivery of assigned projects Ability to work independently and as part of a team in a fast-paced, dynamic development environment Be a hands-on person and deliver.  Will be involved in product installation/ configurations, troubleshooting (performance, 3rd party integrations, security) Based on customer requirements, deliver the deployment.  Required Technical and Professional Expertise Must have minimum 1 - 5 years experience with IBM EAI tools like IBM API Connect, IBM Datapower and IBM MQ Good expertise in enterprise integration, API management and middleware technologies. Design and Development of API Proxies with Policy configurations on IBM API Connect Hands experience on IBM API connect with knowledge on Developer Portal, API Manager Developer toolkit Strong knowledge of API design principles, RESTful architecture, and microservices. Experience with API security, authentication, and authorization protocols. Hands-on experience in DevOps and CI/CD tools such as Git, Jenkins, Nexus etc Good experience in Java/J2EE, Microservices architecture, APIs (REST and GraphQL) Must have experience in OAuth2.0, SAML, JWT and SSO Must have experience in IBM API Management for implementing REST API, SOAP APIs, Plans, Security Policies. Good expertise in enterprise integration, API management and middleware technologies. Install, configure, and maintain IBM DataPower appliances and API Connect infrastructure in a clustered environment, ensuring high availability and load balancing for APIs.  Collaborate with development teams to design and implement API policies and security configurations on DataPower and API Connect to protect sensitive data and enforce API governance.  Monitor system performance and troubleshoot issues related to DataPower, API Connect, API traffic, and overall system health.  Manage and maintain SSL certificates, cryptographic objects, and security configurations on DataPower devices and API Connect gateway.  Work closely with network and security teams to integrate DataPower appliances and API Connect into the existing infrastructure and enforce security best practices.  Assist in capacity planning and scalability efforts to accommodate future API growth and traffic demands. Develop and maintain documentation related to DataPower configurations, API Connect configurations, API policies, and troubleshooting procedures. Preferred Technical and Professional Expertise Good to have knowledge on CP4I,APIC,ACE,AWS. Experience on connecting the applications with the other application using different protocols( HTTPS, FTP, MQ, TCP etc.) Experience in IIB/ACE administration on windows and UNIX systems.  Troubleshooting and Managing IBM WebSphere channels, listeners, intercommunications (TCP/IP) and triggering. Experience in writing reusable, testable, and efficient code Experience in writing Automation scripts Experience in creating backend connections with different platforms MQs, Stored procedures, Data tables, APIC. Experience with cloud service providers like AWS/Azure/GCP Familiarity with API security standards such as OAuth, JWT, SSL, and API key management.  Proficiency in scripting languages (e.g., Shell, Python) to automate tasks and implement monitoring solutions. Strong communication, written, and presentation skills Excellent problem-solving and analytical skills",1-5 Yrs,Not disclosed,"Bengaluru, Kochi","Full Time, Permanent"
090124910793,Package Consultant: SAP Cloud Integration,IBM,"Cloud Applications,XML,XSLT,Biztalk,SSIS,Java,Groovy Script,Web services",www.naukri.com/job-listings-package-consultant-sap-cloud-integration-ibm-india-pvt-limited-bangalore-bengaluru-4-to-9-years-090124910793,09/01/2024,"As a Package Consultant at IBM, get ready to tackle numerous mission-critical company directives. Our team takes on the challenge of designing, developing and re-engineering highly complex application components and integrating software packages using various tools. You will use a mix of consultative skills, business knowledge, and technical expertise to effectively integrate packaged technology into our clients'' business environment and achieve business results. Your Role and Responsibilities As a Consultant you will serve as a client-facing practitioner who sells, leads and implements expert services utilizing the breadth of IBM''s offerings and technologies. A successful Consultant is regarded by clients as a trusted business advisor who collaborates to provide innovative solutions used to solve the most challenging business problems.  You will work on projects that help clients integrate strategy, process, technology, and information to increase effectiveness, reduce costs and improve profit and shareholder value. You can take advantage of opportunities to master new skills, work across different disciplines, move into new challenges and develop a robust understanding of different industries.  Required Technical and Professional Expertise 4-12 Years of SAP Functional experience specializing in design and configuration of SAP modules using PI. SAP Cloud Integration PI, Groovy. The consultant should have extensive experience in SCP (SAP Cloud Platform) technologies (APIM, PI, DI) and they will be involved in the migration work (BizTalk/SSIS to SCP-PI)  Ability to integrate Cloud applications with On Premise applications and Cloud with Cloud expertise  You should have at least one HANA Cloud Integration (HCI) project experience  Experience in Groovy Script, Java, XSLT, XML and Web Services experience is required .  Demonstrable experience in using PI/PO tools (mapping tools/editors) and proficient in different mapping styles (Graphical Mapping, Java Mapping, XSLT Mapping) and Interfaces using at least Advanced Adapter Engine (AAE) in PI 7.1 Ehp1. Experience in CI/CD preferred.  Preferred Technical and Professional Expertise Since our current integrations are developed in BizTalk 2020 (EAI) and SSIS (ETL) with .net code behind the scene, it is desirable to have these skills (not mandatory) on XML, XSLT, .Net are the technologies used in BizTalk 2020.  Exposure to APIM is desirable (not mandatory)",4-9 Yrs,Not disclosed,Bengaluru,"Full Time, Permanent"
090124910792,Package Consultant: SAP Application Extensions,IBM,"Data dictionary,System architecture,SAP,SAP workflow,SAP ABAP,ABAP Reporting,RICEF,ABAP BADI",www.naukri.com/job-listings-package-consultant-sap-application-extensions-ibm-india-pvt-limited-bangalore-bengaluru-4-to-6-years-090124910792,09/01/2024,"Your Role and Responsibilities As a developer at IBM, you''ll work with clients to co-create solutions to major real-world challenges by using best practice technologies, tools, techniques, and products to translate system requirements into the design and development of customized systems. In your role, you may be responsible for:  Working across the entire system architecture to design, develop, and support high quality, scalable products and interfaces for our clients  You will design, develop and support application solutions with focus on SAP ABAP.  You may also design, develop and/or re-engineer highly complex application components and integrate software packages, programs and reusable objects residing on multiple platforms.  Designing and developing, data dictionary objects, data elements, domains, structures, views, lock objects, search helps and in formatting the output of SAP documents with multiple options.  Required Technical and Professional Expertise 4-6years of experience required.  6 months 5 years ABAP HANA Experience. Have working experience on In-App extension Experience in ABAP Reporting includes interactive, classical, ALV Reports  Development experience in RICEF (Reports, Interfaces, Conversions, Enhancements, Forms and Reports)  Preferred Technical and Professional Expertise Knowledge/Certification on HANA  Knowledge and experience on SAP Workflow  Advance ABAP BADI (Business Add-In)",4-6 Yrs,Not disclosed,Bengaluru,"Full Time, Permanent"
090124910791,Package Consultant: SAP Application Extensions,IBM,"Data dictionary,System architecture,SAP,SAP workflow,SAP ABAP,ABAP Reporting,ABAP HANA,RICEF",www.naukri.com/job-listings-package-consultant-sap-application-extensions-ibm-india-pvt-limited-bangalore-bengaluru-4-to-6-years-090124910791,09/01/2024,"Your Role and Responsibilities As a developer at IBM, you''ll work with clients to co-create solutions to major real-world challenges by using best practice technologies, tools, techniques, and products to translate system requirements into the design and development of customized systems. In your role, you may be responsible for:  Working across the entire system architecture to design, develop, and support high quality, scalable products and interfaces for our clients  You will design, develop and support application solutions with focus on SAP ABAP.  You may also design, develop and/or re-engineer highly complex application components and integrate software packages, programs and reusable objects residing on multiple platforms.  Designing and developing, data dictionary objects, data elements, domains, structures, views, lock objects, search helps and in formatting the output of SAP documents with multiple options.  Required Technical and Professional Expertise 4-6years of experience required.  6 months 5 years ABAP HANA Experience. Have working experience on In-App extension Experience in ABAP Reporting includes interactive, classical, ALV Reports  Development experience in RICEF (Reports, Interfaces, Conversions, Enhancements, Forms and Reports)  Preferred Technical and Professional Expertise Knowledge/Certification on HANA  Knowledge and experience on SAP Workflow  Advance ABAP BADI (Business Add-In)",4-6 Yrs,Not disclosed,Bengaluru,"Full Time, Permanent"
090124910790,Application Developer: SAP ABAP HANA,IBM,"System architecture,Coding,Application programming,Agile,Application development,SAP Web IDE,sap mobile,SAPUI5",www.naukri.com/job-listings-application-developer-sap-abap-hana-ibm-india-pvt-limited-bangalore-bengaluru-5-to-6-years-090124910790,09/01/2024,"Required Technical and Professional Expertise . BE B Tech in any stream,MSc Customization to standard application in case required Practitioner must willing to travel to client location for the Project duration  Experience in Business Application Programming Interface and XI (Exchange Infrastructure) and Extensive experience in SAPUI5 application development",5-6 Yrs,Not disclosed,Bengaluru,"Full Time, Permanent"
090124910766,Application Developer: SAP ABAP HANA,IBM,"System architecture,Coding,Application programming,Agile,Application development,sap mobile,SAPUI5,MVC framework",www.naukri.com/job-listings-application-developer-sap-abap-hana-ibm-india-pvt-limited-bangalore-bengaluru-5-to-6-years-090124910766,09/01/2024,"Required Technical and Professional Expertise . BE B Tech in any stream,MSc Customization to standard application in case required Practitioner must willing to travel to client location for the Project duration  Experience in Business Application Programming Interface and XI (Exchange Infrastructure) and Extensive experience in SAPUI5 application development",5-6 Yrs,Not disclosed,Bengaluru,"Full Time, Permanent"
090124910763,Package Consultant: SAP Application Extensions,IBM,"Data dictionary,System architecture,SAP workflow,SAP application,SAP ABAP,ABAP Reporting,RICEF,ABAP BADI",www.naukri.com/job-listings-package-consultant-sap-application-extensions-ibm-india-pvt-limited-bangalore-bengaluru-4-to-6-years-090124910763,09/01/2024,"Your Role and Responsibilities As a developer at IBM, you''ll work with clients to co-create solutions to major real-world challenges by using best practice technologies, tools, techniques, and products to translate system requirements into the design and development of customized systems. In your role, you may be responsible for:  Working across the entire system architecture to design, develop, and support high quality, scalable products and interfaces for our clients  You will design, develop and support application solutions with focus on SAP ABAP.  You may also design, develop and/or re-engineer highly complex application components and integrate software packages, programs and reusable objects residing on multiple platforms.  Designing and developing, data dictionary objects, data elements, domains, structures, views, lock objects, search helps and in formatting the output of SAP documents with multiple options.  Required Technical and Professional Expertise 4-6years of experience required.  6 months 5 years ABAP HANA Experience. Have working experience on In-App extension Experience in ABAP Reporting includes interactive, classical, ALV Reports  Development experience in RICEF (Reports, Interfaces, Conversions, Enhancements, Forms and Reports)  Preferred Technical and Professional Expertise Knowledge/Certification on HANA  Knowledge and experience on SAP Workflow  Advance ABAP BADI (Business Add-In)",4-6 Yrs,Not disclosed,Bengaluru,"Full Time, Permanent"
090124910093,Microsoft Windows Server Administration Operations Engineer,Accenture,"VMware,Linux,Networking,CCNA,Troubleshooting,Unix,Windows Server Administration,Server",www.naukri.com/job-listings-microsoft-windows-server-administration-operations-engineer-accenture-solutions-pvt-ltd-bangalore-bengaluru-2-to-5-years-090124910093,09/01/2024,Work Experience : Min 2 years,2-5 Yrs,Not disclosed,Bengaluru,"Full Time, Permanent"
090124910092,Microsoft Azure Data Services Application Developer,Accenture,"Network security,microsoft azure,Cosmos,SQL,data services,DevOps,Azure Cloud,CI/CD",www.naukri.com/job-listings-microsoft-azure-data-services-application-developer-accenture-solutions-pvt-ltd-bangalore-bengaluru-2-to-5-years-090124910092,09/01/2024,Work Experience : Min 3 years,2-5 Yrs,Not disclosed,Bengaluru,"Full Time, Permanent"
090124910088,Data Engineering Enterprise Technology Architect,Accenture,"Coding,GCP,SSI,SDLC,Python,data science,Software development life cycle,Enterprise software",www.naukri.com/job-listings-data-engineering-enterprise-technology-architect-accenture-solutions-pvt-ltd-bangalore-bengaluru-2-to-5-years-090124910088,09/01/2024,Work Experience : Min 3 years,2-5 Yrs,Not disclosed,Bengaluru,"Full Time, Permanent"
090124910087,Email Security Security Delivery Lead,Accenture,"Event management,Management systems,Intrusion detection,data visualization,Information technology,Lead management,Security,Events",www.naukri.com/job-listings-email-security-security-delivery-lead-accenture-solutions-pvt-ltd-bangalore-bengaluru-3-to-5-years-090124910087,09/01/2024,"Additional Information: - The candidate should have a minimum of 3 years of experience in Email Security.- The ideal candidate will possess a strong educational background in computer science,information technology,or a related field,along with a proven track record of delivering impactful security solutions.- This position is based at our Bengaluru office Work Experience : Min 3 years",3-5 Yrs,Not disclosed,Bengaluru,"Full Time, Permanent"
090124910086,SAP Ariba Application Developer,Accenture,"SAP,Test scripts,Unit testing,Ariba,Contract management,Procure-to-Pay,Contracts,Development",www.naukri.com/job-listings-sap-ariba-application-developer-accenture-solutions-pvt-ltd-bangalore-bengaluru-2-to-5-years-090124910086,09/01/2024,Work Experience : Min 3 years,2-5 Yrs,Not disclosed,Bengaluru,"Full Time, Permanent"
090124910085,Machine Learning AI Platform Engineer,Accenture,"MySQL,Machine learning,Oracle,SQL,Python,Neural networks,Hypothesis Testing,Natural language processing",www.naukri.com/job-listings-machine-learning-ai-platform-engineer-accenture-solutions-pvt-ltd-bangalore-bengaluru-3-to-5-years-090124910085,09/01/2024,Work Experience : Min 3 years,3-5 Yrs,Not disclosed,Bengaluru,"Full Time, Permanent"
090124910081,Enterprise Architecture Framework Business Architect,Accenture,"Enterprise architecture,TOGAF,Technology solutions,Business solutions,Business case,microsoft azure,Business development,Technology",www.naukri.com/job-listings-enterprise-architecture-framework-business-architect-accenture-solutions-pvt-ltd-bangalore-bengaluru-15-to-18-years-090124910081,09/01/2024,"Work Experience : 15-18 years  Technical Experience : As a Senior Enterprise Architect,you will play a pivotal role in defining and implementing our enterprise architecture strategy",15-18 Yrs,Not disclosed,Bengaluru,"Full Time, Permanent"
090124910006,Tableau Application Lead,Accenture,"Process automation,Data analysis,data mapping,Business intelligence,analytics,Data validation,Business Requirements Analysis,advanced reporting",www.naukri.com/job-listings-tableau-application-lead-accenture-solutions-pvt-ltd-bangalore-bengaluru-2-to-5-years-090124910006,09/01/2024,Educational Qualification:15 years of Full Time education Must have Skills :Tableau  Good to Have Skills : Business Requirements Analysis  Work Experience : Min 3 years,2-5 Yrs,Not disclosed,Bengaluru,"Full Time, Permanent"
090124909961,Angular Application Developer,Accenture,"Front end,Agile,Application development,SDLC,SDLC development,Angular,front end development,REST APIs",www.naukri.com/job-listings-angular-application-developer-accenture-solutions-pvt-ltd-bangalore-bengaluru-2-to-5-years-090124909961,09/01/2024,"Educational Qualification:Minimum 15 years of full time education Good to Have Skills : Job Requirements :Key Responsibilities :1 Lead the effort to design,build and configure applications.2 Work on application development projects and lead agile SDLC development Work Experience : Min 3 years",2-5 Yrs,Not disclosed,Bengaluru,"Full Time, Permanent"
090124909950,Inside Sales Representative II,Dell Technologies,"Inside Sales,IT infrastructure solutions sales,Inside Sales Representative,communication skills,Solution sales,Sales,IT sales,IT infrastructure",www.naukri.com/job-listings-inside-sales-representative-ii-dell-international-services-india-private-limited-bangalore-bengaluru-2-to-3-years-090124909950,09/01/2024,"Research skills,curiosity about business components. Bachelors Degree.  Essential Requirements  At Dell Technologies,we seek to give every one of our customers and partners a high-level,white-glove experience Maintain good business relationships with customers to conduct needs analysis,relay product information and provide technical specifications,quotations and tenders",2-3 Yrs,Not disclosed,Bengaluru,"Full Time, Permanent"
090124909927,SAP ABAP CRM Professional,Capgemini,"SAP ABAP,SAP S/4 HANA,S/4 HANA architecture,AMDP,CDS views,EDI,IDOC,SQL",www.naukri.com/job-listings-sap-abap-crm-professional-capgemini-technology-services-india-limited-bangalore-bengaluru-6-to-11-years-090124909927,09/01/2024,"Design and implement CDS and AMDP based on the business requirement Experience with analysis tools like Run time analysis,SQL Trace,code inspector and SAP ABAP Test Cockpit to check the quality of the ABAP code and optimize for SAP HANA Experience in correcting customer exit changes after upgrade / migration of SAP S / 4 HANA",6-11 Yrs,Not disclosed,Bengaluru,"Full Time, Permanent"
090124909902,Spring Boot Application Developer,Accenture,"Design patterns,Data Structures,Spring Boot,RESTful APIs,JAVA,Hibernate,spring cloud technologies,PostgreSQL",www.naukri.com/job-listings-spring-boot-application-developer-accenture-solutions-pvt-ltd-bangalore-bengaluru-2-to-5-years-090124909902,09/01/2024,Must have Skills :Spring Boot  Job Requirements :Key Responsibilities :A: Experience in java B:Experienced in spring boot and spring cloud technologies C:Strong DBs background PostgreSQL D:Experienced in distributed Systems E:Strong background on dev / ops tool like docker and Kubernetes F:Experienced Hibernate  Work Experience : Min 3 years  Good to Have Skills : MySQL,2-5 Yrs,Not disclosed,Bengaluru,"Full Time, Permanent"
090124909730,Spring Boot Application Developer,Accenture,"GIT,spring batch,Agile,PLSQL,Application development,Software development,Databases development,J2EE",www.naukri.com/job-listings-spring-boot-application-developer-accenture-solutions-pvt-ltd-bangalore-bengaluru-5-to-10-years-090124909730,09/01/2024,"Educational Qualification:15 years full time education  Professional Attributes :1 Strong communication and presentation skills,Client facing role 2 Good problem solving and analytical skills  Must have Skills :Spring BootGood to Have Skills : No Technology Specialization  Work Experience : Min 5 years",5-10 Yrs,Not disclosed,Bengaluru,"Full Time, Permanent"
090124909726,Spring Boot Application Developer,Accenture,"GIT,Agile,PLSQL,Application development,Java,Databases development,Micro Services,J2EE",www.naukri.com/job-listings-spring-boot-application-developer-accenture-solutions-pvt-ltd-bangalore-bengaluru-5-to-10-years-090124909726,09/01/2024,Educational Qualification: Minimum 15 years of full time education  Work Experience : Min 5 years,5-10 Yrs,Not disclosed,Bengaluru,"Full Time, Permanent"
090124909682,Talend Developer,Infosys,"Talend,Debugging,Agile,Talend Developer,Test planning,ETL,Software quality assurance,Planning",www.naukri.com/job-listings-talend-developer-infosys-limited-bangalore-bengaluru-5-to-8-years-090124909682,09/01/2024,"Bachelor of Engineering . Service Line  Analytical abilities,Strong Technical Skills,Good communication skills  Good understanding of the technology and domain",5-8 Yrs,Not disclosed,Bengaluru,"Full Time, Permanent"
090124909681,Service Now Developer,Infosys,"Service Now,Java,Service Now Developer,Project management,ITSM,HRSD,ITOM,SOAP",www.naukri.com/job-listings-service-now-developer-infosys-limited-bangalore-bengaluru-3-to-5-years-090124909681,09/01/2024,Bachelor of Engineering . Service Line  Good knowledge on software configuration management systems,3-5 Yrs,Not disclosed,Bengaluru,"Full Time, Permanent"
090124909680,Manhattan WMS Consultant ( Mid-Level),Infosys,"Manhattan WMS,Supply chain management,Team management,Manhattan OMS,Software configuration management,Software,Supply chain,Supply",www.naukri.com/job-listings-manhattan-wms-consultant-mid-level-infosys-limited-bangalore-bengaluru-5-to-9-years-090124909680,09/01/2024,"MSc,MCA,BCA,MTech,ME,BTech,Bachelor of Engineering . Service Line  Good knowledge on software configuration management systems",5-9 Yrs,Not disclosed,Bengaluru,"Full Time, Permanent"
090124909679,Manufacturing Domain Consultant - Automotive,Infosys,"Manufacturing,Software configuration management,Project management,Supply Chain Planning,Application development,Oracle EBS,Product support,Supply planning",www.naukri.com/job-listings-manufacturing-domain-consultant-automotive-infosys-limited-bangalore-bengaluru-2-to-7-years-090124909679,09/01/2024,"Master of Science (Technology),Master Of Engineering,Master Of Business Adm.,Bachelor Of Science,Bachelor Of Comp Applications,Bachelor of Engineering . Service Line  Understand interface / integration technologies and a good understanding of customers needs so they can be translated into requirements  Experience in Business Process Consulting (i.e",2-7 Yrs,Not disclosed,Bengaluru,"Full Time, Permanent"
090124909606,Node.js Application Developer,Accenture,"Networking,SOA,HTML,Agile,Software development methodologies,CSS,EDA,Node.js",www.naukri.com/job-listings-node-js-application-developer-accenture-solutions-pvt-ltd-bangalore-bengaluru-2-to-5-years-090124909606,09/01/2024,"Job Requirements :  . Project Role :Application DeveloperProject Role Description :Must have Skills :Node.js  Work Experience : Min 3 years  Good to Have Skills : No Technology Specialization  Professional Attributes :a Good communication,analytical and presentation skills b the ability to work independently",2-5 Yrs,Not disclosed,Bengaluru,"Full Time, Permanent"
090124909572,Node.js Application Developer,Accenture,"Networking,SOA,HTML,Agile,Software development methodologies,CSS,cloud architectures,SPA",www.naukri.com/job-listings-node-js-application-developer-accenture-solutions-pvt-ltd-bangalore-bengaluru-2-to-5-years-090124909572,09/01/2024,Must have Skills :Node.jsGood to Have Skills : No Technology Specialization  Work Experience : Min 2 years,2-5 Yrs,Not disclosed,Bengaluru,"Full Time, Permanent"
090124909519,Spring Boot Application Developer,Accenture,"spring boot,Coding,SSI,Javascript,Java development,java,Spring Boot Application Developer,Application",www.naukri.com/job-listings-spring-boot-application-developer-accenture-solutions-pvt-ltd-bangalore-bengaluru-2-to-5-years-090124909519,09/01/2024,Work Experience : Min 3 years,2-5 Yrs,Not disclosed,Bengaluru,"Full Time, Permanent"
090124909179,Senior Azure Devops Engineer,Atos,"Azure Devops,Infrastructure as Code,Azure Functions,Azure cloud infrastructure,APIs,CI/CD,test cases,Agile",www.naukri.com/job-listings-senior-azure-devops-engineer-atos-bengaluru-karnataka-5-to-10-years-090124909179,09/01/2024,Qualifications:  . Bachelors degree in Computer Science or a related field 5+ years of experience in Azure cloud infrastructure and DevOps Strong Experience with CI / CD tools and processes Considerable hands on experience of Terraform (qualifications are a bonus),5-10 Yrs,Not disclosed,Bengaluru,"Full Time, Permanent"
090124908973,CyberArk Professional,Capgemini,"CyberArk,Unix,Java,SAP,LDAP,Power Shell scripting,Programming,SSH",www.naukri.com/job-listings-cyberark-professional-capgemini-technology-services-india-limited-bangalore-bengaluru-4-to-6-years-090124908973,09/01/2024,"Experience in Design,Installation,Implementation,User Policies,Certifications,Privilege account Provisioning,creating workflows,custom connectors,policies  Should be capable to deploy / install/configure CyberArk components Vault,CPM,PVWA,PSM,PSMP and AIM as per the clientrequirements Defender / Sentry Or any other Certification. .",4-6 Yrs,Not disclosed,Bengaluru,"Full Time, Permanent"
090124908817,SAP ABAP Professional,Capgemini,"Standard ABAP DDIC,SAP ABAP,OOPS,ABAP HANA,Abap,Ddic,Abap Ddic,SAP",www.naukri.com/job-listings-sap-abap-professional-capgemini-technology-services-india-limited-bangalore-bengaluru-4-to-9-years-090124908817,09/01/2024,Mandatory 4 to12 years of experience in Implementation Roll Out Support Knowledge of Standard ABAP DDIC basic reporting and OOPS is must Awareness of different solution approaches Must have architected at least one end to end solution Prominent contribution in solution provision decision Must be SME in one of the technical areas Must have experience in interaction with client participation in requirement gathering Should be able to understand functional specification and author technical specs Experience in leading a technical team Experience in at least one functional area Good Communication Skills Proactive contributor Good to Have SAP ABAP Certification Integration with other SAP Non SAP systems Knowledge Experience HANA Primary skill Mandatory 4 to 12 years of experience in Implementation Roll Out Support Knowledge of Standard ABAP DDIC basic reporting and OOPS is must Awareness of different solution approaches Must have architected at least one end to end Secondary skill Must have experience in SAP ABAP Must have Knowledge on ABAP HANA added advantage Good experience in implementation project,4-9 Yrs,Not disclosed,Bengaluru,"Full Time, Permanent"
090124908600,SAP CPQ Technical Support Lead,Applied Materials,"SAP CPQ,REST API,Web services,GIT,Technical Support,Node JS,HTML,Python",www.naukri.com/job-listings-sap-cpq-technical-support-lead-applied-materials-india-private-limited-bangalore-bengaluru-7-to-10-years-090124908600,09/01/2024,"Good to have experience in writing and extending global scripts,local scripts (Custom Actions,Product triggers,Attribute Triggers) Good understanding of data replicated from ECC to the KYMA HANA DB and ability to find root cause and reprocess Experience on REST API Webservices and microservices,code merging and deployment using Git Having experience in cloud-based migrations",7-10 Yrs,Not disclosed,Bengaluru,"Full Time, Permanent"
090124908577,Sourcing Engineer,Applied Materials,"Sourcing,Excel,SAP MM,program management,supplier management,Management,Supplier,MM",www.naukri.com/job-listings-sourcing-engineer-applied-materials-india-private-limited-bangalore-bengaluru-4-to-7-years-090124908577,09/01/2024,"Responsible for initiating and managing RFQ,lead time,should cost (Cost  Qualification & Experience . Bachelors degree in Engineering (Preferably Mechanical,Electrical,Manufacturing,or Industrial) with minimum of 5 years of experience into sourcing,program management and supplier management.  . Job Specific skills / Knowledge  Proficient with MS Office Excel is a must",4-7 Yrs,Not disclosed,Bengaluru,"Full Time, Permanent"
090124908574,Technical Project / Program Management professional,Applied Materials,"Project Management,Program Management,Project scheduling,Project planning,project coordination,Project / Program Management,Scheduling,Program",www.naukri.com/job-listings-technical-project-program-management-professional-applied-materials-india-private-limited-bangalore-bengaluru-2-to-4-years-090124908574,09/01/2024,analyzes possible solutions using technical experience and judgment and precedents,2-4 Yrs,Not disclosed,Bengaluru,"Full Time, Permanent"
090124908573,NPI Quality Engineer,Applied Materials,"Quality Engineering,Quality assurance,production,Quality control,New product introduction,NPI,New product,Engineering",www.naukri.com/job-listings-npi-quality-engineer-applied-materials-india-private-limited-bangalore-bengaluru-5-to-7-years-090124908573,09/01/2024,Minimum Bachelors Degree in Engineering with 5+ Years of Experience  A hands-on expert with in-depth engineering knowledge and experience,5-7 Yrs,Not disclosed,Bengaluru,"Full Time, Permanent"
090124908496,Technical Product Support Specialist III,Sabre,"Product support,customer service,Revenue generation,customer support,Generation,Revenue,Technical,Technical support",www.naukri.com/job-listings-technical-product-support-specialist-iii-sabre-travel-technologies-pvt-ltd-bangalore-bengaluru-3-to-5-years-090124908496,09/01/2024,previous travel industry experience and Global Distribution System knowledge preferred  basic understanding of Sabre APIs preferred,3-5 Yrs,Not disclosed,Bengaluru,"Full Time, Permanent"
090124908476,SAP ABAP Gateway professional,Capgemini,"SAP ABAP,OData,Web services,debugging,SAP Implementation,SAML configuration,Android,Gateways",www.naukri.com/job-listings-sap-abap-gateway-professional-capgemini-technology-services-india-limited-bangalore-bengaluru-6-to-9-years-090124908476,09/01/2024,Candidate should have 6 to 9 Years of strong experience in SAP ABAP GATEWAY. Hands on experience in developing SAP Gateway OData services. Knowledge of creating RFC based ODATA service on S4 HANA system is a must. Expertise in SAP Gateway service deployment. Expertise on creating ABAP Webservices consuming BAPI in ODATA services. Strong knowledge in SSO and SAML configuration. Trouble shooting and debugging of ODATA services. Expertise in SAP ABAP RICEFW programming. Development of Data Dictionary objects. Experience in SAP Enhancement techniques. Technical quality review of developments. Primary Skill Candidate should have 3 Years of Implementation experience in SAP GATEWAY. Good to have in ABAP development and OOABAP. Knowledge of backend integration with S4 HANA . SAP Gateway Web Dispatcher is required. Secondary Skill Good to have a strong communication skills. Good to have a team handling. Any prior experience or knowledge of integrating ODATA services with Android applications would be an added advantage.,6-9 Yrs,Not disclosed,Bengaluru,"Full Time, Permanent"
090124907735,DevOps Engineer with Splunk/ZooKeeper,Capgemini,"DevOps Engineering,continuous integration,Monitoring tools,Scalability,splunk,Troubleshooting,Devops,Engineering",www.naukri.com/job-listings-devops-engineer-with-splunk-zookeeper-capgemini-technology-services-india-limited-bangalore-bengaluru-3-to-6-years-090124907735,09/01/2024,. DevOps Engineer: Should implement and maintain continuous integration and delivery pipelines enabling frequent software releases while ensuring quality stability and scalability Monitoring tools experience,3-6 Yrs,Not disclosed,Bengaluru,"Full Time, Permanent"
090124907734,CyberArk PAM Implementation,Capgemini,"CyberArk,Unix,SAP,LDAP,Powershell,SSH,Windows,Visio",www.naukri.com/job-listings-cyberark-pam-implementation-capgemini-technology-services-india-limited-bangalore-bengaluru-3-to-7-years-090124907734,09/01/2024,"Should have experience on CyberArk from 8.xx onwards. Experience in Design, Installation, Implementation, User Policies, Certifications, Privilege account Provisioning, creating workflows,custom connectors, policies Design deploy & support high-performance, high-availability PAM environment with any number of target end points. Should be capable to deploy/install/configure CyberArk components Vault, CPM, PVWA, PSM, PSMP and AIM as per the clientrequirements. Hands-on experience or knowledge on Configuring PTA and Conjur Integrating various platforms with CyberArk such as Windows, UNIX, Databases and network devices, SSH Keys, SAP etc.. Manage & Support all flavors of CyberArk installation including day to day security operations task, CPM plugin issues, Expertise in troubleshooting and resolving issues to maintain the health of the PAM servers to ensure consistent availability of system toend user. Manage and assist all phases of project - scoping, design, deployment, testing, rollout, user support, and documentation. Good programming skills in Java, Power Shell scripting, database, Pacli Creating and managing Safes, platforms and owners. Experience on integrating CyberArk solution with LDAP, SIEM SNMP and multi factor authentication, Okta SSO. Should have knowledge on BCP DR activity related to CyberArk. Good to have experience in patch/version upgrades. Must have hands-on experience in using VISIO, Power point in developing architectures related to PAM requirements. Primary Skills CyberArk PAM L2/L3/Administration/Implementation. PSM/CPM Connector plugin Development. Defender/Sentry Or any other Certification. Secondary Skills LDAP CPM PACLI",3-7 Yrs,Not disclosed,Bengaluru,"Full Time, Permanent"
090124907678,SAP ABAP HANA Workflow,Capgemini,"SAP ABAP,Data dictionary,IDOCS,SAP scripts,S/4 HANA,RF,OOPS,CDS Views",www.naukri.com/job-listings-sap-abap-hana-workflow-capgemini-technology-services-india-limited-bangalore-bengaluru-9-to-12-years-090124907678,09/01/2024,Should have worked on EWM / WM/MM technical objects  . Shouldhave 9 to 12 years of experience on Core ABAP specially in ABAP on S4 HANA and Workflow landscape Good communication skills & attitude  . Good communication skills & attitude,9-12 Yrs,Not disclosed,Bengaluru,"Full Time, Permanent"
