Job ID TimesJob,Job Title,Company Name,Required Skills,Website Link,Posted on,Job Description,Experience Required,Job Location
69166209 ,Big Data Solution Architect,Headhuntersinc consultancy Private Limited,"solutionarchitect,dataarchitecture,dataquality,etl,dataintegration",https://www.timesjobs.com/job-detail/big-data-solution-architect-headhuntersinc-consultancy-private-limited-chennai-10-to-13-yrs-jobid-cMgVNOnR3PVzpSvf__PLUS__uAgZw==&source=srp,09/01/2024,"Job Description:
Job Description:Responsible for the platform selection ,  design of the technical architecture ,  design of the application design and development ,  testing ,  and deployment... More Details",10 - 13 yrs,Chennai
69166045 ,IOS Developer,Headhuntersinc consultancy Private Limited,"c,iosdeveloper,mobile,mobileapplicationdevelopment,ios,xcode,mobiledevelopment,swift",https://www.timesjobs.com/job-detail/ios-developer-headhuntersinc-consultancy-private-limited-gurgaon-3-to-6-yrs-jobid-FkZB1NrnAUdzpSvf__PLUS__uAgZw==&source=srp,09/01/2024,"Job Description:
About the Company:Its a mobile development start-up based out in GurgaonWe design ,  develop and launch mobile applications. Our clients include global retail chains ,  and a ... More Details",3 - 6 yrs,Gurgaon
69161807 ,React JS Developer,alliance recruitment agency,"html5,mobile,javascript,jquery,git,mysql",https://www.timesjobs.com/job-detail/react-js-developer-alliance-recruitment-agency-ahmedabad-3-to-5-yrs-jobid-Yfrxrj9JBitzpSvf__PLUS__uAgZw==&source=srp,09/01/2024,"Job Description:
Job Description:-Understand client requirements and functional specificationsWrite well-designed ,  testable ,  efficient codeResponsible for solving complex technical issuesE... More Details",3 - 5 yrs,Ahmedabad
69611705 ,Sr Engineer - Sowftware Development,Olam,"production,action,innovation,processimprovement,fibre,maintenance",https://www.timesjobs.com/job-detail/sr-engineer-sowftware-development-olam-chennai-0-to-3-yrs-jobid-N__PLUS__NO1DKocApzpSvf__PLUS__uAgZw==&source=srp,09/01/2024,"Job Description:
Olam Global Business Services  ( OGBS )  is a captive unit that offers End to End business process and analytics solutions. OGBS currently offers its solutions in 6 Platforms:... More Details",0 - 3 yrs,Chennai
69606158 ,WordPress Developer,alliance recruitment agency,"css,wordpress,html5,wordpresscms,ajax,jquery,wordpressdeveloper,git,xml,debugging,json,webdevelopment,html,multisite,svn,javascript,php",https://www.timesjobs.com/job-detail/wordpress-developer-alliance-recruitment-agency-ahmedabad-1-to-5-yrs-jobid-4gCA6pEZWVRzpSvf__PLUS__uAgZw==&source=srp,09/01/2024,"Job Description:
Job Description:Looking for an experienced WordPress developer to support development ,  maintenance and management of the project.the successful candidate would be responsibl... More Details",1 - 5 yrs,Ahmedabad
69462901 ,Power BI Lead,HYTECH PROFESSIONALS,"securitycompliance,bi,datawarehousing,businessintelligence,integrationservices,dataquality,sqldatabase",https://www.timesjobs.com/job-detail/power-bi-lead-hytech-professionals-noida-greater-noida-7-to-10-yrs-jobid-H7QJGOnwwB5zpSvf__PLUS__uAgZw==&source=srp,09/01/2024,"Job Description:
Power BI Lead EXPERIENCE : 7  Years SKILLS : Extensive experience with Microsoft BI stack including Power BI ,  SQL Server ,  Analysis Services ,  and Integration Services.Str... More Details",7 - 10 yrs,Noida/Greater Noida
69166038 ,Senior Android Developer,Headhuntersinc consultancy Private Limited,"java,git,mobile,json",https://www.timesjobs.com/job-detail/senior-android-developer-headhuntersinc-consultancy-private-limited-gurgaon-4-to-7-yrs-jobid-VM6Lvy6ae69zpSvf__PLUS__uAgZw==&source=srp,09/01/2024,"Job Description:
Skills Required:Minimum of 4 years experience programming Android using Java and Android StudioExperience with agile methodologies ,  JIRA ,  Git ,  and code reviewsExperience... More Details",4 - 7 yrs,Gurgaon
69165860 ,Senior Web / Mobile Developer,Headhuntersinc consultancy Private Limited,"html5,webdeveloper,mobile,j2ee,json,mysql,mvc",https://www.timesjobs.com/job-detail/senior-web-mobile-developer-headhuntersinc-consultancy-private-limited-cochin-kochi-ernakulam-5-to-8-yrs-jobid-X8B__PLUS__T6lmWl9zpSvf__PLUS__uAgZw==&source=srp,09/01/2024,"Job Description:
. 5  years of working knowledge IBM MobileFirst  / Worklight. Strong skill in MVC Pattern with the ability to lead development effort and design application architecture. Hand... More Details",5 - 8 yrs,Cochin/ Kochi/ Ernakulam
69165799 ,QA Automation Tester,Headhuntersinc consultancy Private Limited,"softwaredevelopmentlifecycle,appium,selenium,testing,tester,testcases,testscripts",https://www.timesjobs.com/job-detail/qa-automation-tester-headhuntersinc-consultancy-private-limited-chennai-3-to-6-yrs-jobid-XTS5aHk2iC5zpSvf__PLUS__uAgZw==&source=srp,09/01/2024,"Job Description:
We are looking for an Appium / Selenium tester who would be responsible to write automation test scripts using the latest tools , developing testing scripts ,  and working wit... More Details",3 - 6 yrs,Chennai
69165584 ,AZURE DATA ARCHITECT,ACUVATE SOFTWARE PVT LTD,"bi,datawarehousing,dataarchitecture,datamarts,sql,datatransformation,etl,dataarchitect,dataquality",https://www.timesjobs.com/job-detail/azure-data-architect-acuvate-software-pvt-ltd-hyderabad-secunderabad-bengaluru-bangalore-10-to-13-yrs-jobid-83__PLUS__RT8y3malzpSvf__PLUS__uAgZw==&source=srp,09/01/2024,"Job Description:
Click here to know moreJob Responsibilities To collaborate with various teams / regions in driving facilitating data design ,  identifying architectural risks and key areas of... More Details",10 - 13 yrs,"Hyderabad/Secunderabad,  Bengaluru / Bangalore"
66832650 ,Android Developer,You Dedicated,"webservices,xml,androiddeveloper",https://www.timesjobs.com/job-detail/android-developer-you-dedicated-ahmedabad-2-to-5-yrs-jobid-pJgUSJCwnrFzpSvf__PLUS__uAgZw==&source=srp,09/01/2024,"Job Description:
Android DeveloperPerson should have minimum 2  years of experience into AndroidExperience of working with Web Services ,  XML ,  JSONExperience of working with multi-language ... More Details",2 - 5 yrs,Ahmedabad
69611738 ,Women in Automotive,kelly outsourcing,"c,ece,telematics,security,mqtt,lidar,middleware,c,kernel,radar,bluetooth,systemarchitecture,bsp",https://www.timesjobs.com/job-detail/women-in-automotive-kelly-outsourcing-pune-bengaluru-bangalore-10-to-13-yrs-jobid-Vqnc4KsauXVzpSvf__PLUS__uAgZw==&source=srp,09/01/2024,"Job Description:
Overview:As a subject matter expert  ( SME )  ,  you will be part of a software architecture team who wouldunderstand product-level requirements for the features like BCM ,  A... More Details",10 - 13 yrs,"Pune,  Bengaluru / Bangalore"
69461720 ,Digital Marketing Executive,Rudder Analytics,"digitalmarketing,digitalmarketingexecutive,website,marketingexecutive,searchengineoptimization,searchenginemarketing,socialmediamarketing,contentmarketing,socialmedia,websitemanagement",https://www.timesjobs.com/job-detail/digital-marketing-executive-rudder-analytics-pune-0-to-2-yrs-jobid-aFk5skRpEYZzpSvf__PLUS__uAgZw==&source=srp,09/01/2024,"Job Description:
Academics UG: Any Graduation  ( BBA / BMS preferred )  ,  PG: MBA Preferred ,  Post-Graduation is not compulsoryJob Profile and Responsibilities Responsibilities: Digital Mark... More Details",0 - 2 yrs,Pune
69461537 ,L & D Executive,alliance recruitment agency,"trainingneeds,timemanagement,interpersonalskills,hr,learning,talentdevelopment,careerdevelopment,trainingprograms,employeeengagement,trainingcalendar,successionplanning,communication,inductionprogram",https://www.timesjobs.com/job-detail/l-d-executive-alliance-recruitment-agency-anand-ahmedabad-2-to-5-yrs-jobid-Gs1n__PLUS__02abpZzpSvf__PLUS__uAgZw==&source=srp,09/01/2024,"Job Description:
Job Description:We are looking for an experienced L & D Executive to join our team at AIS Group. The successful candidate will be responsible for designing ,  implementing and... More Details",2 - 5 yrs,"Anand,  Ahmedabad"
69412394 ,Customer Data Management  ( CDM )  Consultant,Peloton Consulting India Pvt Ltd,"api,bigdata,drm,oracle",https://www.timesjobs.com/job-detail/customer-data-management-cdm-consultant-peloton-consulting-india-pvt-ltd-hyderabad-secunderabad-4-to-6-yrs-jobid-22OZ5AWoRU9zpSvf__PLUS__uAgZw==&source=srp,09/01/2024,"Job Description:
Peloton provides Advisory ,  Consulting ,  and Managed services with deep functional and technical expertise specializing in serving clients in the Life Sciences ,  Retail ,  ... More Details",4 - 6 yrs,Hyderabad/Secunderabad
69412392 ,Oracle Product Data Hub  ( PDH )  Consultant,Peloton Consulting India Pvt Ltd,"orchestration,oraclefusion,api,bigdata,drm,oracle",https://www.timesjobs.com/job-detail/oracle-product-data-hub-pdh-consultant-peloton-consulting-india-pvt-ltd-hyderabad-secunderabad-4-to-6-yrs-jobid-buaEJrvJ1q1zpSvf__PLUS__uAgZw==&source=srp,09/01/2024,"Job Description:
Peloton provides Advisory ,  Consulting ,  and Managed services with deep functional and technical expertise specializing in serving clients in the Life Sciences ,  Retail ,  ... More Details",4 - 6 yrs,Hyderabad/Secunderabad
69412306 ,React developer,Times World Information Technology,"css,informationtechnology,restapi,javascriptdeveloper,react.js,git,debugging,html,rest,problemsolving,teamplayer,javascript,infrastructure",https://www.timesjobs.com/job-detail/react-developer-times-world-information-technology-dubai-0-to-3-yrs-jobid-rvx1Nx4kWiFzpSvf__PLUS__uAgZw==&source=srp,09/01/2024,"Job Description:
We are looking for a great JavaScript developer who is proficient with React.js. Your primary focus will be on developing user interface components and implementing them follo... More Details",0 - 3 yrs,Dubai
69412279 ,Technical Lead  /  Architect,amantya technologies,"c,uml,linux,debugging,datastructures,multithreading,ffmpeg,ipc,imageprocessing,c,gdb,windows,embeddedsoftware,ooad,h264",https://www.timesjobs.com/job-detail/technical-lead-architect-amantya-technologies-bengaluru-bangalore-7-to-10-yrs-jobid-YQu__SLASH__V4KbJLFzpSvf__PLUS__uAgZw==&source=srp,09/01/2024,"Job Description:
Technical Lead  /  Architect. Experience 7-10 yearsJob Description: 7-10 years of experience in C / C   ,  QT / QML ,  GUI / HMI ,  GSTREAMER ,  Embedded Systems ,  OOAD and D... More Details",7 - 10 yrs,Bengaluru / Bangalore
69305012 ,Android IoT Developer,ayla networks,"webrtc,html5,sso,security,mvvm,java,xml,debugging,json,mvc,c,xamarin,mobile,javascript,androiddevelopment",https://www.timesjobs.com/job-detail/android-iot-developer-ayla-networks-bengaluru-bangalore-5-to-10-yrs-jobid-gKO4tm1Ow61zpSvf__PLUS__uAgZw==&source=srp,09/01/2024,"Job Description:
DescriptionAyla Networks is redefining the way brands ,  enterprises ,  and service providers can develop ,  monetize and support connected products for the Internet of Things... More Details",5 - 10 yrs,Bengaluru / Bangalore
69166199 ,Java Developer,Headhuntersinc consultancy Private Limited,"mobile,teamplayer,javadeveloper,springboot,security,java,springmvc,soapwebservices",https://www.timesjobs.com/job-detail/java-developer-headhuntersinc-consultancy-private-limited-chennai-3-to-7-yrs-jobid-rNcZTBAWGc9zpSvf__PLUS__uAgZw==&source=srp,09/01/2024,"Job Description:
Job Description: Java | Spring Boot | Spring MVC | Multi-Threading Concepts RestFull Web services | Soap Web services Handling several payment projects EMV POS ,  mobile-POS ,... More Details",3 - 7 yrs,Chennai
69166048 ,NodeJs Developer,Headhuntersinc consultancy Private Limited,"rest,json,javascript",https://www.timesjobs.com/job-detail/nodejs-developer-headhuntersinc-consultancy-private-limited-chennai-0-to-3-yrs-jobid-npnliM7dmrlzpSvf__PLUS__uAgZw==&source=srp,09/01/2024,"Job Description:
MANDATORY SKILLS: Node Js ,  JavaScriptExpressjS will be the added advantageProven working experience in web application development.Experience in Hybrid app development and P... More Details",0 - 3 yrs,Chennai
69166042 ,Dot Net Architect,Headhuntersinc consultancy Private Limited,"c#,entityframework,webbasedapplications,asp.net,webdeveloper,.net,mvc",https://www.timesjobs.com/job-detail/dot-net-architect-headhuntersinc-consultancy-private-limited-10-to-13-yrs-jobid-dfLhpIXztXhzpSvf__PLUS__uAgZw==&source=srp,09/01/2024,"Job Description:
Aviation Industry Developing software for MRO UK Based MNCThe aviation industry is evolving. The global fleet is forecast to grow by between 3 PERCENT  and 5 PERCENT  annually... More Details",10 - 13 yrs,
69166037 ,API developer,Headhuntersinc consultancy Private Limited,"rest,oracle,mobile,javascript,nosql,spring,java,couchbase,soapwebservices,j2ee,mysql,telecom,api,mongodb",https://www.timesjobs.com/job-detail/api-developer-headhuntersinc-consultancy-private-limited-chennai-0-to-3-yrs-jobid-wx4wyzSgn8tzpSvf__PLUS__uAgZw==&source=srp,09/01/2024,"Job Description:
Job description:Strong understanding and experience of the JavaScript coding , Good hands on experience in Restful , REST  / SOAP web services / API integration and experience... More Details",0 - 3 yrs,Chennai
69166026 ,API developer !!,Headhuntersinc consultancy Private Limited,"rest,oracle,mobile,javascript,nosql,spring,java,couchbase,soapwebservices,j2ee,mysql,telecom,api,mongodb",https://www.timesjobs.com/job-detail/api-developer-headhuntersinc-consultancy-private-limited-chennai-2-to-5-yrs-jobid-LeJcDF125VBzpSvf__PLUS__uAgZw==&source=srp,09/01/2024,"Job Description:
Job description:Strong understanding and experience of the JavaScript coding , Good hands on experience in Restful , REST  / SOAP web services / API integration and experience... More Details",2 - 5 yrs,Chennai
69165817 ,Dot Net Developers,Headhuntersinc consultancy Private Limited,"c#,rest,.netdeveloper,html5,c#.net,asp.net,.net,visualbasic,mvc",https://www.timesjobs.com/job-detail/dot-net-developers-headhuntersinc-consultancy-private-limited-trichy-5-to-8-yrs-jobid-PphmbEfpRqFzpSvf__PLUS__uAgZw==&source=srp,09/01/2024,"Job Description:
1 )  Familiarity with the ASP.net framework ,  SQL Server and design / architectural patterns  ( e.g. Model-View-Controller  ( MVC ) 2 )  1  years of development experience us... More Details",5 - 8 yrs,Trichy
69165800 ,Data Engineer,Headhuntersinc consultancy Private Limited,"dataquality,security,bi,mobile,datatransformation",https://www.timesjobs.com/job-detail/data-engineer-headhuntersinc-consultancy-private-limited-chennai-0-to-3-yrs-jobid-aMcLTJhjG1xzpSvf__PLUS__uAgZw==&source=srp,09/01/2024,"Job Description:
Job description:Manage ,  harmonize ,  design and streamline data ingestion initiatives.manage the design and execution of necessary data transformation operations to refine r... More Details",0 - 3 yrs,Chennai
69464185 ,Motion Graphic Artist /  Animator,COMMUNICATION CRAFTS,"graphicartist,3d,adobeaftereffects,photoshop,motiongraphics,animation,cinema4d,animator,illustrator",https://www.timesjobs.com/job-detail/motion-graphic-artist-animator-communication-crafts-ahmedabad-0-to-3-yrs-jobid-1lQtS5GrlP9zpSvf__PLUS__uAgZw==&source=srp,09/01/2024,"Job Description:
Qualifications / Skills :Bachelor of Arts  in Art Direction ,  Graphic Design ,  Motion Graphics or equivalent field experiencePrior experience with and a strong online portfo... More Details",0 - 3 yrs,Ahmedabad
69462939 ,Sr Consultant - Big Data,HyreFox Consultants,"cloudera,hive,python,c,sas,java,consultant,cassandra,writtencommunication,hadoop,bigdata",https://www.timesjobs.com/job-detail/sr-consultant-big-data-hyrefox-consultants-jaipur-2-to-5-yrs-jobid-oZZ8S__PLUS__cuvmZzpSvf__PLUS__uAgZw==&source=srp,09/01/2024,"Job Description:
Participate in various technology assessments  ( for example Hadoop ,  Spark ,  Kafka ,  TensorFlow ,  etc. )  Active interaction with other departments to set up and configur... More Details",2 - 5 yrs,Jaipur
69461471 ,Sr. Administrator  Database,Orange Business Services,"ssrs,mysql,bigdata,globaldelivery,oracle,nosql,cassandra,hosting,sql,database,postgresql,couchbase,technicalskills,mongodb,lld,teamplayer,windows,neo4j",https://www.timesjobs.com/job-detail/sr-administrator-database-orange-business-services-gurgaon-2-to-3-yrs-jobid-adt01ZL2EcxzpSvf__PLUS__uAgZw==&source=srp,09/01/2024,"Job Description:
about the roleCONTEXT OF THE SERVICE  /  PROJECT :In the OBS group ,  Engineering provides expertise and support for the hosting platforms to external  &  internal business cu... More Details",2 - 3 yrs,Gurgaon
69166022 ,SAP Fico Senior consultant f,Headhuntersinc consultancy Private Limited,"sap,seniorconsultant,implementation,sapimplementation,datamigration,eam,migration",https://www.timesjobs.com/job-detail/sap-fico-senior-consultant-f-headhuntersinc-consultancy-private-limited-chennai-8-to-11-yrs-jobid-APmOcBbUGO1zpSvf__PLUS__uAgZw==&source=srp,09/01/2024,"Job Description:
Job description:Perform and / or oversee; configuration of SAP applications ,  creation of unit test scripts ,  and execution of unit testsTrain client staff on design ,  appl... More Details",8 - 11 yrs,Chennai
69611739 ,Duck Creek,kelly outsourcing,"production,rootcauseanalysis,productdevelopment",https://www.timesjobs.com/job-detail/duck-creek-kelly-outsourcing-pune-bengaluru-bangalore-6-to-20-yrs-jobid-U0ojq3VF1p5zpSvf__PLUS__uAgZw==&source=srp,09/01/2024,"Job Description:
Key Responsibilities:Serves as an expert of DC domainProvides input into the architecture and design of the product.Lead the development of new solutions and features.Follows ... More Details",6 - 20 yrs,"Pune,  Bengaluru / Bangalore"
69611488 ,Position title Content Writer,grazitti interactive,"css,html,messaging,time-managementskills",https://www.timesjobs.com/job-detail/position-title-content-writer-grazitti-interactive-panchkula-0-to-2-yrs-jobid-5j0oEe__PLUS__Dip9zpSvf__PLUS__uAgZw==&source=srp,09/01/2024,"Job Description:
DescriptionJob DescriptionWe are looking for an experienced B2B content writer to join our team and create compelling content tailored for a business audience. In this role , ... More Details",0 - 2 yrs,Panchkula
69611426 ,Digital Marketing Specialist  ( AI SaaS Products - Dynamic Pricing ),sciative solutions,"digitalmarketing,competitoranalysis,marketresearch,smm,campaigns,socialmediamarketing,segmentation,seo,socialmedia,performancemarketing,emailmarketing,website,marketingautomation,marketing",https://www.timesjobs.com/job-detail/digital-marketing-specialist-ai-saas-products-dynamic-pricing-sciative-solutions-navi-mumbai-2-to-3-yrs-jobid-wDs5buItHoVzpSvf__PLUS__uAgZw==&source=srp,09/01/2024,"Job Description:
As a Digital Marketing Specialist ,  you will be responsible for designing and executing comprehensive digital marketing strategies to promote our AI dynamic pricing product i... More Details",2 - 3 yrs,Navi Mumbai
69611130 ,QA Engineer,CoWrks,"database,java,git,devops,mysql,api,rest,maven,svn,problemsolving,teamplayer,writtencommunication,soap",https://www.timesjobs.com/job-detail/qa-engineer-cowrks-bengaluru-bangalore-0-to-3-yrs-jobid-y__SLASH__3vagAUXqBzpSvf__PLUS__uAgZw==&source=srp,09/01/2024,"Job Description:
Good experience in Java platform and Java development skills.must have experience in handling dynamic objects and Page Objects Module framework implementation using TestNG ,  ... More Details",0 - 3 yrs,Bengaluru / Bangalore
69538229 ,Node.js developer,cibirix digital media,"hosting,javascript,sql,node.js,security,git,softwareengineer,mysql,express.js",https://www.timesjobs.com/job-detail/node-js-developer-cibirix-digital-media-bengaluru-bangalore-2-to-5-yrs-jobid-V2__SLASH____PLUS__pEWWQBdzpSvf__PLUS__uAgZw==&source=srp,09/01/2024,"Job Description:
A Node.js developer is a software engineer who specializes in developing applications using the Node.js runtime environment. Node.js is an open-source ,  server-side JavaScrip... More Details",2 - 5 yrs,Bengaluru / Bangalore
69457754 ,Dot net developer,alliance recruitment agency,"c#,rest,html5,vb.net,asp.net,.net,visualbasic,mvc",https://www.timesjobs.com/job-detail/dot-net-developer-alliance-recruitment-agency-chennai-7-to-10-yrs-jobid-0IZN0dOssDNzpSvf__PLUS__uAgZw==&source=srp,09/01/2024,"Job Description:
Job Description:Job Description - Middle Level Application ProgrammerExperience: 3 to 5 years.salary Range: up to 80k per month.Responsibilities Write clean ,  scalable code u... More Details",7 - 10 yrs,Chennai
69457702 ,Non -IT Recruiter,alliance recruitment agency,"interviewing,non-it,screening,recruitment,timemanagement,interpersonalskills,hr",https://www.timesjobs.com/job-detail/non-it-recruiter-alliance-recruitment-agency-anand-delhi-delhi-ncr-5-to-8-yrs-jobid-BTg8zYlkxS5zpSvf__PLUS__uAgZw==&source=srp,09/01/2024,"Job Description:
Handling end-to-end recruitment for existing clients ,  and finding candidates for current job openings  Keeping aware of the existing job openings in different organizations ... More Details",5 - 8 yrs,"Anand,  Delhi,  Delhi/NCR"
69457701 ,Social Media Manager,alliance recruitment agency,"website,marketing,campaigns,socialmediamanager,mediamanagement,socialmedia",https://www.timesjobs.com/job-detail/social-media-manager-alliance-recruitment-agency-anand-delhi-delhi-ncr-3-to-5-yrs-jobid-HXty7LChdphzpSvf__PLUS__uAgZw==&source=srp,09/01/2024,"Job Description:
We are looking for a Social Media Manager who will be responsible for the overall image management of the brands owned by the company. The Social Media Manager will be respons... More Details",3 - 5 yrs,"Anand,  Delhi,  Delhi/NCR"
69411952 ,Associate Lead Key People Profiles - Link for Key Accounts,Veeva Systems,"sql,database,san,forms",https://www.timesjobs.com/job-detail/associate-lead-key-people-profiles-link-for-key-accounts-veeva-systems-3-to-6-yrs-jobid-iYugD6Uvd6lzpSvf__PLUS__uAgZw==&source=srp,09/01/2024,"Job Description:
The RoleThe vision of the Link product family is to connect life sciences with key people to improve research and care. Key account managers in pharma use our product Link for... More Details",3 - 6 yrs,
69411950 ,Associate Lead Account Insights - Link for Key Accounts,Veeva Systems,"sql,san,machinelearning",https://www.timesjobs.com/job-detail/associate-lead-account-insights-link-for-key-accounts-veeva-systems-1-to-4-yrs-jobid-3Yg6JZoeE__SLASH__RzpSvf__PLUS__uAgZw==&source=srp,09/01/2024,"Job Description:
The RoleThe vision of our Link product family is to connect life sciences with key people to improve research and care. Link for Key Accounts is a product that helps key accou... More Details",1 - 4 yrs,
69166195 ,Digital Manager,Headhuntersinc consultancy Private Limited,"css,html5,tibcobw,docker,database,java,j2ee,phonegap,api,mongodb,sco,middleware,rdbms,mobile,javascript,leadershipskills,angularjs",https://www.timesjobs.com/job-detail/digital-manager-headhuntersinc-consultancy-private-limited-chennai-2-to-3-yrs-jobid-J2Ebl0TN1uxzpSvf__PLUS__uAgZw==&source=srp,09/01/2024,"Job Description:
Must be a problem solver with demonstrated experience in solving difficult technology challenges ,  with a can do attitude; possess strong leadership skills in guiding and dir... More Details",2 - 3 yrs,Chennai
69165856 ,Performance test Engineer !!!!!,Headhuntersinc consultancy Private Limited,"websphere,jsp,exceptionhandling,jdbc,hibernate,sql,java,springmvc,j2ee,multithreading,html,ejb,rdbms,structs,weblogic,teamplayer,javascript,nosql,webtechnologies,servlets",https://www.timesjobs.com/job-detail/performance-test-engineer-headhuntersinc-consultancy-private-limited-chennai-2-to-5-yrs-jobid-50xCqQV7i3ZzpSvf__PLUS__uAgZw==&source=srp,09/01/2024,"Job Description:
:2 to 3  years experience who is team player and self starter with proficiency in Analysis and Code review experience of peer module Experience in Black box  /  white box test... More Details",2 - 5 yrs,Chennai
69161787 ,Planning Specialist,alliance recruitment agency,"datamining,bi,datawarehousing,dashboards,sql,dataanalysis,dataanalytics,tableau",https://www.timesjobs.com/job-detail/planning-specialist-alliance-recruitment-agency-surat-2-to-5-yrs-jobid-ThZZk6SLZX9zpSvf__PLUS__uAgZw==&source=srp,09/01/2024,"Job Description:
Job Description:Document reporting requirements to meet business needs. Using skills and experience will need to design ,  develop ,  test ,  and implement reports and dashboa... More Details",2 - 5 yrs,Surat
69610542 ,"Engineer ,  Sr Supplier Quality",BOSTON SCIENTIFIC,"suppliers,iso13485,leadauditor,qualityengineer,capa,processvalidation,supplierqualityengineer,supplierquality",https://www.timesjobs.com/job-detail/engineer-sr-supplier-quality-boston-scientific-7-to-10-yrs-jobid-BAzV1yczP6RzpSvf__PLUS__uAgZw==&source=srp,09/01/2024,"Job Description:
About the role:The Sourced Finished Medical Device  ( SFMD )  organization at Boston Scientific is a global ,  passionate team that oversees a diverse network of suppliers whi... More Details",7 - 10 yrs,
69534011 ,IT Recruiter,alliance recruitment agency,"interviewing,screening,interpersonalskills,itrecruitment,recruitment,recruitmentprocess,ITrecruiter,communication",https://www.timesjobs.com/job-detail/it-recruiter-alliance-recruitment-agency-anand-ahmedabad-4-to-7-yrs-jobid-YGImuYr8BgpzpSvf__PLUS__uAgZw==&source=srp,09/01/2024,"Job Description:
Job Description:Job Title: IT RecruiterLocation: Ahmedabad ,  Gujarat ,  IndiaSalary: 30k - 35k per monthHow many days / week: 6 days a week  ( Mon to Sat ) Website: https: / ... More Details",4 - 7 yrs,"Anand,  Ahmedabad"
69462936 ,SSEMachine learning  &  Data Engineering,HyreFox Consultants,"java,git,debugging,softwareprofessional,hadoop,bigdata,python,mq,svn,machinelearning",https://www.timesjobs.com/job-detail/ssemachine-learning-data-engineering-hyrefox-consultants-noida-greater-noida-3-to-5-yrs-jobid-3o3bwEyn__SLASH__69zpSvf__PLUS__uAgZw==&source=srp,09/01/2024,"Job Description:
Position Summary:An enthusiastic ,  dedicated and sharp minded Full Stack Software Professional from Python background having 3 to 5 years experience would be required who cou... More Details",3 - 5 yrs,Noida/Greater Noida
69305015 ,Embedded Software Engineer,ayla networks,"c,memorymanagement,rtos,linux,mobileapplications,writing,802.11,jira,c,operatingsystem,testing,individualcontributor,bluetooth,writtencommunication,bugtracking,agile",https://www.timesjobs.com/job-detail/embedded-software-engineer-ayla-networks-bengaluru-bangalore-7-to-10-yrs-jobid-__PLUS__j7FDLKrX4dzpSvf__PLUS__uAgZw==&source=srp,09/01/2024,"Job Description:
DescriptionAyla Networks is redefining the way brands ,  enterprises and service providers can develop ,  monetize and support connected products for the Internet of Things  (... More Details",7 - 10 yrs,Bengaluru / Bangalore
69166351 ,Senior DevSecOps Engineer,ion trading india pvt. ltd.,"cyberark,java,cloudsecurity,vulnerability,owasp,cissp,security,securitymonitoring,penetrationtesting,informationsecurity,iso27001,consultant,pcidss",https://www.timesjobs.com/job-detail/senior-devsecops-engineer-ion-trading-india-pvt-ltd-3-to-6-yrs-jobid-MMHbBPhTigpzpSvf__PLUS__uAgZw==&source=srp,09/01/2024,"Job Description:
About usWere visionary innovators who provide trading and workflow automation solutions ,  high-value analytics ,  and strategic consulting to corporations ,  financial instit... More Details",3 - 6 yrs,
69165815 ,Power BI Developer,Headhuntersinc consultancy Private Limited,"visualization,bi,sql,security,technologyconsulting,datavisualization,functionalspecifications,dataanalytics,dataanalysis,tableau",https://www.timesjobs.com/job-detail/power-bi-developer-headhuntersinc-consultancy-private-limited-hyderabad-secunderabad-chennai-7-to-11-yrs-jobid-nJXp3u7vdvBzpSvf__PLUS__uAgZw==&source=srp,09/01/2024,"Job Description:
Job DescriptionBusiness Intelligence  & amp; Data Visualization expert  ( Power BI  & amp; SSRS ) Looking for Business Intelligence  & amp; Data Visualization experts with 7-1... More Details",7 - 11 yrs,"Hyderabad/Secunderabad,  Chennai"
69611647 ,Lead Software Engineer,PUBLICIS GROUPE,"storage,security,git,devops,softwareengineer,shellscripting,api,crm,cloudservices,python,identitymanagement,infrastructure,forms,gateway",https://www.timesjobs.com/job-detail/lead-software-engineer-publicis-groupe-bengaluru-bangalore-8-to-12-yrs-jobid-RsVDrWKzMQxzpSvf__PLUS__uAgZw==&source=srp,09/01/2024,"Job Description:
The Product team forms the crux of our powerful platforms and connects millions of customers to the product magic. This team of innovative thinkers develop and build products ... More Details",8 - 12 yrs,Bengaluru / Bangalore
69611446 ,Project Commissionning Manager ( PrCOM ),Alstom Projects India Ltd.,"projectcommissioning,safety,warranty,calibration,documentation,technician,commissioning,ehs,planning,license,cutting",https://www.timesjobs.com/job-detail/project-commissionning-manager-prcom-alstom-projects-india-ltd-5-to-8-yrs-jobid-PHwUQ82uxf9zpSvf__PLUS__uAgZw==&source=srp,09/01/2024,"Job Description:
Your future roleTake on a new challenge and apply your commissioning expertise in a new cutting-edge field. Youll work alongside young and proactive teammates.You'll collabora... More Details",5 - 8 yrs,
69611133 ,General Manager  Marketing,CoWrks,"digitalmarketing,branding,campaignmanagement,campaigns,atl,socialmediamarketing,brandpositioning,gtm,brandcampaigns,competitoranalysis,mediabuying,segmentation,btl,contentmarketing,seo,socialmedia,strategicmarketing,website,marketing",https://www.timesjobs.com/job-detail/general-manager-marketing-cowrks-bengaluru-bangalore-0-to-3-yrs-jobid-9Yxddy1vYyRzpSvf__PLUS__uAgZw==&source=srp,09/01/2024,"Job Description:
We are seeking a highly skilled and experienced General Manager for Marketing to join our team at COWRKS. In this role ,  you will be responsible for developing and implementi... More Details",0 - 3 yrs,Bengaluru / Bangalore
